Name_0,Name_1,PSRJ_0,PSRJ_1,ZZ,XX,YY,DISC_DATE,
J1847-0130,msk+03,J1847-0130,msk+03,0.02,3.00,3.54,2003,
B1844-04,dlp70,J1847-0402,dlp70,-0.06,1.65,5.51,1970,
J1847-0427,ncb+15,J1847-0427,ncb+15,-0.08,1.89,5.01,2015,
J1847-0438,mhl+02,J1847-0438,mhl+02,-0.10,2.08,4.65,2002,
J1847-0443,hfs+04,J1847-0443,hfs+04,-0.20,4.04,1.01,2004,
J1847-0605,mhl+02,J1847-0605,mhl+02,-0.14,1.96,4.65,2002,
J1848-0023,hfs+04,J1848-0023,hfs+04,0.01,0.58,7.59,2004,
J1848-0055,hfs+04,J1848-0055,hfs+04,0.02,3.90,2.20,2004,
B1845-01,smb71,J1848-0123,smb71,0.00,2.29,4.74,1971,
J1848+0351,nab+13,J1848+0351,nab+13,0.49,6.93,-1.02,2013,
J1848-0511,hfs+04,J1848-0511,hfs+04,-0.25,4.12,0.73,2004,
J1848-0601,lfl+06,J1848-0601,lfl+06,-0.56,7.16,-5.42,2006,
J1848+0604,lxf+05,J1848+0604,lxf+05,0.73,7.76,-1.41,2005,
J1848+0647,fcwa95,J1848+0647,fcwa95,0.07,0.71,7.62,1995,
J1848+0826,nft95,J1848+0826,nft95,0.30,2.49,5.55,1995,
J1848-1150,lfl+06,J1848-1150,lfl+06,-0.46,2.11,3.28,2006,
J1848+12,ebvb01,J1848+12,ebvb01,1.07,6.58,1.70,2001,
J1848-1243,mll+06,J1848-1243,mll+06,-0.28,1.14,5.58,2006,
J1848-1414,mld+96,J1848-1414,mld+96,-0.54,1.78,3.57,1996,
B1845-19,mlt+78,J1848-1952,mlt+78,-0.11,0.19,7.78,1978,
J1849-0001,ghtm11,J1849-0001,ghtm11,0.00,0.00,8.50,2011,
J1849-0040,hfs+04,J1849-0040,hfs+04,0.03,4.13,1.91,2004,
J1849+0127,mhl+02,J1849+0127,mhl+02,0.09,2.62,4.61,2002,
J1849-0317,mhl+02,J1849-0317,mhl+02,-0.03,0.63,7.40,2002,
J1849+0409,lfl+06,J1849+0409,lfl+06,0.07,0.99,7.16,2006,
J1849-0614,hfs+04,J1849-0614,hfs+04,-0.15,1.61,5.37,2004,
B1846-06,dls72,J1849-0636,dls72,-0.17,1.73,5.07,1972,
J1849+2423,mca00,J1849+2423,mca00,0.78,3.19,6.25,2000,
J1850-0006,kel+09,J1850-0006,kel+09,0.01,3.05,3.77,2009,
J1850-0026,kel+09,J1850-0026,kel+09,0.01,3.60,2.84,2009,
J1850+0026,mhl+02,J1850+0026,mhl+02,0.02,2.22,5.11,2002,
J1850-0031,hfs+04,J1850-0031,hfs+04,-0.00,3.48,3.01,2004,
J1850+0124,csl+12,J1850+0124,csl+12,0.06,1.90,5.69,2012,
J1850+0242,skl+15,J1850+0242,skl+15,0.30,7.10,-1.54,2015,
J1850+0423,nab+13,J1850+0423,nab+13,0.32,4.92,1.91,2013,
B1848+13,stwd85,J1850+1335,stwd85,0.24,1.52,6.97,1985,
J1850+15,bb10,J1850+15,bb10,0.15,0.88,7.67,2010,
J1851-0029,kel+09,J1851-0029,kel+09,-0.03,2.93,3.91,2009,
J1851-0053,hfs+04,J1851-0053,hfs+04,-0.01,0.51,7.69,2004,
J1851-0114,lfl+06,J1851-0114,lfl+06,-0.05,2.75,4.06,2006,
J1851+0118,hfs+04,J1851+0118,hfs+04,0.05,3.17,3.83,2004,
J1851+0233,lbh+15,J1851+0233,lbh+15,0.27,7.28,-1.83,2015,
J1851-0241,hfs+04,J1851-0241,hfs+04,-0.16,4.03,1.67,2004,
B1848+04,bbf84,J1851+0418,bbf84,0.15,2.44,5.22,1984,
B1848+12,stwd85,J1851+1259,stwd85,0.27,1.84,6.63,1985,
J1852+0008,hfs+04,J1852+0008,hfs+04,-0.02,2.37,4.89,2004,
J1852+0013,hfs+04,J1852+0013,hfs+04,-0.02,3.06,3.84,2004,
B1849+00,cjlm87,J1852+0031,cjlm87,0.00,4.42,1.83,1987,
J1852+0033,zcl+14,J1852+0033,zcl+14,-0.00,0.00,8.50,2014,
J1852+0040,ghs05,J1852+0040,ghs05,0.01,5.54,0.18,2005,
J1852-0118,hfs+04,J1852-0118,hfs+04,-0.06,2.49,4.49,2004,
J1852-0127,hfs+04,J1852-0127,hfs+04,-0.08,3.00,3.64,2004,
J1852+0305,mhl+02,J1852+0305,mhl+02,0.13,3.74,3.32,2002,
J1852-0635,hfs+04,J1852-0635,hfs+04,-0.26,2.06,4.50,2004,
J1852-2610,mld+96,J1852-2610,mld+96,-0.51,0.40,6.13,1996,
J1853-0004,hfs+04,J1853-0004,hfs+04,-0.04,2.92,4.03,2004,
J1853+0011,hfs+04,J1853+0011,hfs+04,-0.04,3.19,3.65,2004,
J1853+0056,mhl+02,J1853+0056,mhl+02,-0.00,2.15,5.32,2002,
J1853+03,lbh+15,J1853+03,lbh+15,0.10,3.43,3.75,2015,
J1853+0505,hfs+04,J1853+0505,hfs+04,0.31,5.58,1.27,2004,
J1853+0545,kbm+03,J1853+0545,kbm+03,0.24,4.06,3.37,2003,
J1853-0649,lbr+13,J1853-0649,lbr+13,-0.08,0.59,7.35,2013,
J1853+0853,lfl+06,J1853+0853,lfl+06,0.80,8.28,-1.00,2006,
J1853+1303,fsk+04,J1853+1303,fsk+04,0.12,0.93,7.57,2004,
J1854+00,lbh+15,J1854+00,lbh+15,-0.06,3.27,3.51,2015,
J1854+0306,dcm+09,J1854+0306,dcm+09,0.07,2.64,4.87,2009,
J1854+0317,eklk13,J1854+0317,eklk13,0.10,4.19,2.77,2013,
J1854+0319,lsb+17,J1854+0319,lsb+17,0.16,5.61,0.82,2017,
B1852+10,sstd86,J1854+1050,sstd86,1.02,9.39,-1.61,1986,
B1851-14,mlt+78,J1854-1421,mlt+78,-0.87,2.40,2.08,1978,
J1854-1557,bbj+11,J1854-1557,bbj+11,-1.79,4.18,-3.62,2011,
J1855+0205,nab+13,J1855+0205,nab+13,0.00,4.07,2.75,2013,
J1855+0306,lsb+17,J1855+0306,lsb+17,0.06,4.40,2.48,2017,
J1855+0307,hfs+04,J1855+0307,hfs+04,0.06,3.50,3.71,2004,
J1855+0422,mhl+02,J1855+0422,mhl+02,0.18,6.04,0.57,2002,
J1855+0527,kel+09,J1855+0527,kel+09,0.34,7.24,-0.69,2009,
J1855+0700,hfs+04,J1855+0700,hfs+04,0.42,6.59,0.53,2004,
J1855-0941,ebvb01,J1855-0941,ebvb01,-0.56,2.54,2.97,2001,
J1856+0102,hfs+04,J1856+0102,hfs+04,-0.07,3.70,3.10,2004,
B1853+01,wcd91,J1856+0113,wcd91,-0.03,1.87,5.78,1991,
J1856+0245,hng+08,J1856+0245,hng+08,0.01,3.72,3.39,2008,
J1856+0404,mhl+02,J1856+0404,mhl+02,0.08,3.76,3.53,2002,
J1856-0526,lfl+06,J1856-0526,lfl+06,-0.25,1.92,4.99,2006,
J1856-3754,tm07,J1856-3754,tm07,-0.05,-0.00,8.35,2007,
B1854+00,moh83,J1857+0057,moh83,-0.04,1.42,6.43,1983,
J1857+0143,hfs+04,J1857+0143,hfs+04,-0.05,2.63,4.76,2004,
J1857+0210,mhl+02,J1857+0210,mhl+02,-0.05,4.22,2.60,2002,
B1855+02,cl86,J1857+0212,cl86,-0.05,4.66,2.00,1986,
J1857+0300,lsb+17,J1857+0300,lsb+17,0.01,3.94,3.13,2017,
J1857+0526,kbm+03,J1857+0526,kbm+03,0.25,7.63,-1.11,2003,
J1857+0809,hfs+04,J1857+0809,hfs+04,0.56,8.60,-1.45,2004,
B1855+09,srs+86,J1857+0943,srs+86,0.06,0.81,7.61,1986,
J1857-1027,ebvb01,J1857-1027,ebvb01,-0.43,1.65,4.84,2001,
J1858+02,lbh+15,J1858+02,lbh+15,-0.06,3.54,3.53,2015,
J1858+0215,mhl+02,J1858+0215,mhl+02,-0.06,4.21,2.65,2002,
J1858+0241,hfs+04,J1858+0241,hfs+04,-0.04,3.04,4.34,2004,
J1858+0319,lsb+17,J1858+0319,lsb+17,-0.01,2.86,4.67,2017,
J1858+0346,nab+13,J1858+0346,nab+13,0.02,3.31,4.12,2013,
J1858-0736,kek+13,J1858-0736,kek+13,-0.90,4.58,-0.51,2013,
J1858-2216,rap+12,J1858-2216,rap+12,-0.18,0.21,7.62,2012,
J1859+00,cnst96,J1859+00,cnst96,-0.21,4.35,2.15,1996,
J1859+0601,hfs+04,J1859+0601,hfs+04,0.10,4.06,3.53,2004,
J1859+0603,lsb+17,J1859+0603,lsb+17,0.15,5.69,1.54,2017,
J1859+1526,nft95,J1859+1526,nft95,0.37,3.03,5.74,1995,
J1859+76,slr+14,J1859+76,slr+14,2.58,5.04,10.17,2014,
J1900-0051,hfs+04,J1900-0051,hfs+04,-0.18,2.32,4.97,2004,
J1900+0227,mhl+02,J1900+0227,mhl+02,-0.07,2.66,4.86,2002,
J1900+0308,csl+12,J1900+0308,csl+12,-0.06,2.88,4.66,2012,
J1900+0438,lsb+17,J1900+0438,lsb+17,0.02,4.31,3.00,2017,
J1900+0634,hfs+04,J1900+0634,hfs+04,0.15,5.51,1.89,2004,
J1900-09,bbb+12,J1900-09,bbb+12,-0.87,3.41,1.34,2012,
B1857-26,vl70,J1900-2600,vl70,-0.16,0.12,7.83,1970,
J1900+30,cnst96,J1900+30,cnst96,1.40,5.90,5.33,1996,
B1851-79,mlt+78,J1900-7951,mlt+78,-1.08,-1.51,7.03,1978,
J1901+00,cnst96,J1901+00,cnst96,-0.27,4.20,2.39,1996,
J1901+0124,hfs+04,J1901+0124,hfs+04,-0.19,3.82,3.12,2004,
B1859+01,stwd85,J1901+0156,stwd85,-0.08,1.89,5.88,1985,
J1901+0234,lbh+15,J1901+0234,lbh+15,-0.14,4.46,2.44,2015,
J1901+0254,hfs+04,J1901+0254,hfs+04,-0.06,2.57,5.05,2004,
J1901+0300,skl+15,J1901+0300,skl+15,-0.09,3.17,4.27,2015,
J1901-0312,hfs+04,J1901-0312,hfs+04,-0.24,1.95,5.28,2004,
J1901-0315,lfl+06,J1901-0315,lfl+06,-0.54,4.36,1.28,2006,
J1901+0320,hfs+04,J1901+0320,hfs+04,-0.06,3.54,3.80,2004,
B1859+03,dlp70,J1901+0331,dlp70,-0.08,4.23,2.93,1970,
J1901+0355,hfs+04,J1901+0355,hfs+04,-0.05,4.07,3.21,2004,
J1901+0413,mhl+02,J1901+0413,mhl+02,-0.02,3.27,4.28,2002,
J1901+0435,lfl+06,J1901+0435,lfl+06,-0.03,6.38,0.39,2006,
J1901+0459,lbh+15,J1901+0459,lbh+15,0.02,7.51,-0.95,2015,
J1901+0510,hfs+04,J1901+0510,hfs+04,0.00,3.70,3.88,2004,
J1901+0511,lsb+17,J1901+0511,lsb+17,0.01,3.65,3.95,2017,
J1901+0621,cfl+06,J1901+0621,cfl+06,0.04,1.88,6.24,2006,
B1859+07,cjlm87,J1901+0716,cjlm87,0.06,2.21,5.92,1987,
J1901-0906,lml+98,J1901-0906,lml+98,-0.32,1.26,5.92,1998,
J1901+1306,nft95,J1901+1306,nft95,0.16,1.79,6.76,1995,
J1901-1740,ebvb01,J1901-1740,ebvb01,-0.16,0.27,7.67,2001,
J1902+02,lbh+15,J1902+02,lbh+15,-0.15,3.55,3.59,2015,
J1902+0248,hfs+04,J1902+0248,hfs+04,-0.13,3.58,3.70,2004,
J1902-0340,hfs+04,J1902-0340,hfs+04,-0.30,2.08,5.04,2004,
B1900+05,ht74,J1902+0556,ht74,0.01,2.29,5.72,1974,
B1900+06,lh81,J1902+0615,lh81,0.04,4.48,3.12,1981,
J1902+0723,nft95,J1902+0723,nft95,0.06,2.17,5.98,1995,
J1902-10,bbb+12,J1902-10,bbb+12,-0.47,1.56,5.10,2012,
J1902-5105,kcj+12,J1902-5105,kcj+12,-0.63,-0.38,7.02,2012,
J1902-70,rap+12,J1902-70,rap+12,-0.41,-0.47,7.82,2012,
B1900+01,dls73,J1903+0135,dls73,-0.11,1.93,5.82,1973,
J1903-0258,lfl+06,J1903-0258,lfl+06,-0.28,2.12,5.07,2006,
J1903+0327,crl+08,J1903+0327,crl+08,-0.11,3.71,3.64,2008,
J1903+0415,lbh+15,J1903+0415,lbh+15,-0.08,4.23,3.09,2015,
J1903+0601,hfs+04,J1903+0601,hfs+04,0.01,3.76,3.96,2004,
B1900-06,dls72,J1903-0632,dls72,-1.23,5.91,-2.39,1972,
J1903+0654,lsb+17,J1903+0654,lsb+17,0.04,3.85,3.99,2017,
J1903-0848,blr+13,J1903-0848,blr+13,-0.30,1.15,6.18,2013,
J1903+0925,lfl+06,J1903+0925,lfl+06,0.17,4.24,3.91,2006,
J1903+2225,nft95,J1903+2225,nft95,0.74,4.64,5.17,1995,
J1903-7051,ckr+15,J1903-7051,ckr+15,-0.42,-0.48,7.82,2015,
J1904+0004,mld+96,J1904+0004,mld+96,-0.31,3.59,3.26,1996,
J1904-0150,lfl+06,J1904-0150,lfl+06,-0.35,2.87,4.06,2006,
J1904+0412,clm+01,J1904+0412,clm+01,-0.08,2.83,4.90,2001,
J1904+0451,skl+15,J1904+0451,skl+15,-0.06,2.76,5.07,2015,
J1904+0738,cfl+06,J1904+0738,cfl+06,0.07,4.05,3.87,2006,
J1904+0800,kbm+03,J1904+0800,kbm+03,0.17,7.25,0.30,2003,
B1901+10,ht75b,J1904+1011,ht75b,0.18,3.78,4.51,1975,
J1904-1224,lml+98,J1904-1224,lml+98,-1.07,2.84,1.90,1998,
J1904-16,bbb+12,J1904-16,bbb+12,-4.46,8.27,-14.67,2012,
B1902-01,stwd85,J1905-0056,stwd85,-0.47,4.23,2.16,1985,
J1905+0154A,hrs+07,J1905+0154A,hrs+07,-0.56,8.53,-3.15,2007,
J1905+0400,hfs+04,J1905+0400,hfs+04,-0.02,0.65,7.67,2004,
J1905+0600,hfs+04,J1905+0600,hfs+04,-0.04,5.64,1.74,2004,
J1905+0616,lxf+05,J1905+0616,lxf+05,-0.01,3.19,4.71,2005,
B1903+07,cl86,J1905+0709,cl86,0.01,3.26,4.74,1986,
J1905+0902,cfl+06,J1905+0902,cfl+06,0.21,7.82,-0.01,2006,
J1906+0055,lbh+15,J1906+0055,lbh+15,-0.23,2.60,4.86,2015,
J1906+0414,lfl+06,J1906+0414,lfl+06,-0.27,6.26,0.62,2006,
J1906+0509,lsb+17,J1906+0509,lsb+17,-0.06,1.96,6.11,2017,
B1904+06,cl86,J1906+0641,cl86,-0.04,4.56,3.19,1986,
J1906+0649,hfs+04,J1906+0649,hfs+04,-0.01,3.24,4.73,2004,
J1906+0722,cpw+15,J1906+0722,cpw+15,0.00,0.00,8.50,2015,
J1906+0725,lbh+15,J1906+0725,lbh+15,0.02,4.66,3.18,2015,
J1906+0746,lsf+06,J1906+0746,lsf+06,0.02,4.91,2.97,2006,
J1906+0912,mhl+02,J1906+0912,mhl+02,0.11,5.02,3.08,2002,
J1906+1854,nft95,J1906+1854,nft95,0.62,5.24,4.33,1995,
J1907+0249,hfs+04,J1907+0249,hfs+04,-0.35,5.30,1.55,2004,
J1907+0255,lbh+15,J1907+0255,lbh+15,-0.31,4.84,2.16,2015,
J1907+0345,hfs+04,J1907+0345,hfs+04,-0.30,5.85,1.03,2004,
J1907+05,lbh+15,J1907+05,lbh+15,-0.24,7.48,-0.69,2015,
J1907+0534,mhl+02,J1907+0534,mhl+02,-0.20,7.56,-0.61,2002,
J1907+0602,aaa+09c,J1907+0602,aaa+09c,-0.04,1.53,6.69,2009,
J1907+0631,lsb+17,J1907+0631,lsb+17,-0.03,2.21,5.92,2017,
J1907+0731,hfs+04,J1907+0731,hfs+04,-0.02,3.31,4.76,2004,
J1907+0740,mhl+02,J1907+0740,mhl+02,-0.01,3.86,4.16,2002,
J1907+0859,lsb+17,J1907+0859,lsb+17,0.06,3.38,4.83,2017,
J1907+0918,lx00,J1907+0918,lx00,0.10,5.61,2.49,2000,
J1907+0919,ksh+99,J1907+0919,ksh+99,0.00,0.00,8.50,1999,
J1907+1149,lfl+06,J1907+1149,lfl+06,0.24,5.36,3.19,2006,
B1904+12,ht75b,J1907+1247,ht75b,0.44,7.57,1.21,1975,
J1907-1532,bbb+12,J1907-1532,bbb+12,-0.63,1.21,5.31,2012,
B1905+39,dth78,J1907+4002,dth78,0.60,2.25,7.72,1978,
J1908+0457,zcwl96,J1908+0457,zcwl96,-0.29,7.14,-0.24,1996,
J1908+0500,nft95,J1908+0500,nft95,-0.14,3.70,3.98,1995,
J1908+0734,nft95,J1908+0734,nft95,-0.00,0.44,8.00,1995,
J1908+0833,lsb+17,J1908+0833,lsb+17,0.03,7.64,0.15,2017,
J1908+0839,mhl+02,J1908+0839,mhl+02,0.03,5.59,2.41,2002,
J1908+0909,mhl+02,J1908+0909,mhl+02,0.08,6.05,2.01,2002,
B1906+09,ht75b,J1908+0916,ht75b,0.03,3.80,4.45,1975,
J1908+2351,lwf+04,J1908+2351,lwf+04,0.67,4.45,5.51,2004,
B1907+00,dls73,J1909+0007,dls73,-0.30,2.50,4.94,1973,
B1907+02,dls72,J1909+0254,dls72,-0.21,2.74,4.94,1972,
J1909+0616,mhl+02,J1909+0616,mhl+02,-0.20,6.22,1.25,2002,
J1909+0641,dcm+09,J1909+0641,dcm+09,-0.02,0.87,7.50,2009,
J1909+0749,nab+13,J1909+0749,nab+13,-0.05,5.54,2.33,2013,
J1909+0912,mhl+02,J1909+0912,mhl+02,0.03,5.21,2.95,2002,
B1907+10,dls73,J1909+1102,dls73,0.08,3.38,5.10,1973,
J1909+1148,lbh+15,J1909+1148,lbh+15,0.18,5.08,3.50,2015,
J1909+1450,nft95,J1909+1450,nft95,0.22,3.28,5.56,1995,
J1909+1859,nft95,J1909+1859,nft95,0.20,1.92,6.99,1995,
J1909+21,cck+16,J1909+21,cck+16,0.25,2.08,6.97,2016,
J1909-3744,jbv+03,J1909-3744,jbv+03,-0.38,-0.01,7.43,2003,
J1910-0112,lfl+06,J1910-0112,lfl+06,-0.67,4.53,1.79,2006,
J1910+0225,hfs+04,J1910+0225,hfs+04,-0.42,4.80,2.19,2004,
B1907-03,mlt+78,J1910-0309,mlt+78,-1.43,7.67,-3.65,1978,
B1907+03,mb75,J1910+0358,mb75,-0.12,1.78,6.27,1975,
J1910+0517,lsf+17,J1910+0517,lsf+17,-0.35,7.04,0.06,2017,
J1910+0534,mhl+02,J1910+0534,mhl+02,-0.62,13.69,-7.79,2002,
J1910+0714,nft95,J1910+0714,nft95,-0.06,2.44,5.75,1995,
J1910+0728,hfs+04,J1910+0728,hfs+04,-0.08,4.15,3.85,2004,
J1910+1027,lbh+15,J1910+1027,lbh+15,0.20,11.70,-3.47,2015,
B1907+12,ht75b,J1910+1231,ht75b,0.23,5.87,2.87,1975,
J1910+1256,fsk+04,J1910+1256,fsk+04,0.04,0.96,7.59,2004,
J1910-5959A,dlm+01,J1910-5959A,dlm+01,-1.98,-1.63,4.74,2001,
J1910-5959B,dpf+02,J1910-5959B,dpf+02,-0.71,-0.59,7.15,2002,
J1910-5959C,dpf+02,J1910-5959C,dpf+02,-0.71,-0.59,7.15,2002,
J1910-5959D,dpf+02,J1910-5959D,dpf+02,-0.71,-0.59,7.15,2002,
J1910-5959E,dpf+02,J1910-5959E,dpf+02,-0.71,-0.59,7.15,2002,
J1911+00,mll+06,J1911+00,mll+06,-0.30,2.36,5.22,2006,
B1908+00A,dma+93,J1911+0101A,dma+93,-0.65,5.59,0.84,1993,
J1911+0101B,fhn+05,J1911+0101B,fhn+05,-0.65,5.59,0.84,2005,
J1911+09,lbh+15,J1911+09,lbh+15,-0.02,4.27,3.95,2015,
J1911+10,lbh+15,J1911+10,lbh+15,0.04,5.62,2.69,2015,
J1911-1114,llb+96,J1911-1114,llb+96,-0.18,0.45,7.54,1996,
J1911+1347,fsk+04,J1911+1347,fsk+04,0.04,1.00,7.58,2004,
J1911+1758,nft95,J1911+1758,nft95,0.13,1.53,7.28,1995,
B1910+10,ht75b,J1912+1036,ht75b,0.01,2.92,5.55,1975,
B1910+20,dls73,J1912+2104,dls73,0.29,2.72,6.53,1973,
J1912+2525,nft95,J1912+2525,nft95,0.26,1.81,7.37,1995,
B1911-04,lvw69b,J1913-0440,lvw69b,-0.50,2.08,5.07,1969,
J1913+0446,kbm+03,J1913+0446,kbm+03,-0.21,2.77,5.17,2003,
J1913+0617,lbh+15,J1913+0617,lbh+15,-0.19,3.78,4.15,2015,
J1913+0657,lsb+17,J1913+0657,lsb+17,-0.15,3.37,4.71,2017,
J1913+0832,mhl+02,J1913+0832,mhl+02,-0.12,5.59,2.50,2002,
J1913+0904,lfl+06,J1913+0904,lfl+06,-0.04,2.06,6.32,2006,
B1911+09,ht75b,J1913+0936,ht75b,-0.04,3.02,5.38,1975,
J1913+1000,hfs+04,J1913+1000,hfs+04,-0.03,5.36,3.01,2004,
J1913+1011,mhl+02,J1913+1011,mhl+02,-0.01,3.23,5.21,2002,
J1913+1050,lsb+17,J1913+1050,lsb+17,0.01,3.86,4.65,2017,
J1913+1102,lfa+16,J1913+1102,lfa+16,0.02,5.06,3.48,2016,
J1913+1103,lbh+15,J1913+1103,lbh+15,0.07,8.65,-0.09,2015,
J1913+1145,mhl+02,J1913+1145,mhl+02,0.11,9.90,-1.09,2002,
J1913+1330,mll+06,J1913+1330,mll+06,0.15,4.55,4.32,2006,
B1911+13,ht74,J1913+1400,ht74,0.15,3.89,4.98,1974,
J1913+3732,bck+13,J1913+3732,bck+13,1.59,6.93,5.85,2013,
J1914+0219,lfl+06,J1914+0219,lfl+06,-0.99,8.61,-2.66,2006,
J1914+0631,hfs+04,J1914+0631,hfs+04,-0.06,1.18,7.16,2004,
J1914+0659,lbh+15,J1914+0659,lbh+15,-0.27,5.64,2.19,2015,
J1914+08,kbj+18,J1914+08,kbj+18,-0.14,5.37,2.80,2018,
B1911+11,ht75b,J1914+1122,ht75b,0.01,2.24,6.30,1975,
J1915+0227,lfl+06,J1915+0227,lfl+06,-0.74,6.29,0.40,2006,
J1915+0738,nft95,J1915+0738,nft95,-0.04,0.94,7.47,1995,
J1915+0752,rtj+96,J1915+0752,rtj+96,-0.10,2.41,5.88,1996,
J1915+0838,hfs+04,J1915+0838,hfs+04,-0.25,7.44,0.61,2004,
B1913+10,ht75b,J1915+1009,ht75b,-0.08,4.92,3.53,1975,
J1915-11,kkl+15,J1915-11,kkl+15,-0.99,2.30,3.62,2015,
J1915+1144,lbh+15,J1915+1144,lbh+15,0.02,5.20,3.49,2015,
J1915+1149,lbh+15,J1915+1149,lbh+15,0.06,10.21,-1.32,2015,
J1915+1410,lfl+06,J1915+1410,lfl+06,0.15,5.32,3.76,2006,
B1913+16,ht75a,J1915+1606,ht75a,0.19,4.02,5.13,1975,
B1913+167,ht75b,J1915+1647,ht75b,0.09,1.70,7.10,1975,
J1916+0748,rtj+96,J1916+0748,rtj+96,-0.42,7.99,-0.14,1996,
J1916+0844,hfs+04,J1916+0844,hfs+04,-0.29,7.57,0.53,2004,
J1916+0852,hfs+04,J1916+0852,hfs+04,-0.24,6.50,1.70,2004,
B1914+09,ht74,J1916+0951,ht74,-0.03,1.33,7.15,1974,
J1916+1023,hfs+04,J1916+1023,hfs+04,-0.11,5.48,3.02,2004,
B1913+105,wol91b,J1916+1030,wol91b,-0.09,5.77,2.75,1991,
J1916+1225,nab+13,J1916+1225,nab+13,0.03,4.73,4.06,2013,
B1914+13,ht74,J1916+1312,ht74,0.04,3.32,5.46,1974,
J1917+0834,nic99,J1917+0834,nic99,-0.04,0.85,7.61,1999,
B1915+13,smb71,J1917+1353,smb71,0.05,3.73,5.17,1971,
J1917+1737,nab+13,J1917+1737,nab+13,0.23,4.33,5.06,2013,
B1915+22,sstd86,J1917+2224,sstd86,0.39,4.09,5.72,1986,
J1918-0642,eb01b,J1918-0642,eb01b,-0.18,0.55,7.55,2001,
J1918-1052,lbr+13,J1918-1052,lbr+13,-0.56,1.29,5.88,2013,
J1918+1310,lbh+15,J1918+1310,lbh+15,0.02,4.66,4.26,2015,
B1916+14,ht74,J1918+1444,ht74,0.02,0.98,7.65,1974,
J1918+1541,nft95,J1918+1541,nft95,0.02,0.61,7.98,1995,
B1917+00,dls72,J1919+0021,dls72,-0.44,2.43,5.22,1972,
J1919+0134,ebvb01,J1919+0134,ebvb01,-1.39,8.72,-2.83,2001,
J1919+1314,nab+13,J1919+1314,nab+13,-0.02,9.67,-0.24,2013,
J1919+1645,lcm13,J1919+1645,lcm13,0.16,4.20,5.09,2013,
J1919+1745,dcm+09,J1919+1745,dcm+09,0.14,3.22,5.98,2009,
J1920-09,bbb+12,J1920-09,bbb+12,-1.17,2.79,3.13,2012,
J1920+1040,hfs+04,J1920+1040,hfs+04,-0.28,7.27,1.42,2004,
J1920+1110,mhl+02,J1920+1110,mhl+02,-0.13,4.43,4.25,2002,
B1918+26,dtws85,J1920+2650,dtws85,0.18,1.48,7.65,1985,
J1921+0812,lfl+06,J1921+0812,lfl+06,-0.15,2.00,6.41,2006,
B1919+14,ht74,J1921+1419,ht74,0.00,2.12,6.66,1974,
J1921+1544,lcm13,J1921+1544,lcm13,0.10,6.96,2.73,2013,
J1921+16,lbh+15,J1921+16,lbh+15,0.08,4.14,5.09,2015,
B1918+19,dls73,J1921+1948,dls73,0.20,3.49,5.96,1973,
B1919+20,ht75b,J1921+2003,ht75b,0.15,2.66,6.58,1975,
B1919+21,hbp+68,J1921+2153,hbp+68,0.02,0.25,8.33,1968,
J1921+42,slr+14,J1921+42,slr+14,1.04,4.42,7.26,2014,
J1922+1131,lsb+17,J1922+1131,lsb+17,-0.29,7.64,1.32,2017,
J1922+1733,lcm13,J1922+1733,lcm13,0.12,4.23,5.21,2013,
B1920+20,ht75b,J1922+2018,ht75b,0.25,4.29,5.43,1975,
B1920+21,dls73,J1922+2110,dls73,0.20,3.28,6.22,1973,
J1922+58,slr+14,J1922+58,slr+14,1.75,5.08,8.47,2014,
B1921+17,ht75b,J1923+1706,ht75b,0.07,3.12,6.04,1975,
J1923+2515,lbr+13,J1923+2515,lbr+13,0.10,1.02,7.88,2013,
J1924+1628,lbh+15,J1924+1628,lbh+15,0.09,8.31,1.83,2015,
J1924+1631,nab+13,J1924+1631,nab+13,0.06,7.96,2.14,2013,
J1924+1639,lcm13,J1924+1639,lcm13,0.05,3.96,5.34,2013,
J1924+17,lbh+15,J1924+17,lbh+15,0.14,8.36,1.90,2015,
B1922+20,ht75b,J1924+2040,ht75b,0.22,4.48,5.37,1975,
J1925-16,bbj+11,J1925-16,bbj+11,-1.99,2.90,1.38,2011,
J1925+1720,lbh+15,J1925+1720,lbh+15,0.05,4.00,5.40,2015,
J1925+19,lcm13,J1925+19,lcm13,0.21,6.71,3.57,2013,
B1923+04,mlt+78,J1926+0431,mlt+78,-0.49,3.26,4.75,1978,
J1926+0737,emk+10,J1926+0737,emk+10,-0.65,6.02,2.21,2010,
J1926-1314,rsm+13,J1926-1314,rsm+13,-0.36,0.63,7.15,2013,
B1924+14,ht74,J1926+1434,ht74,-0.10,4.32,4.86,1974,
J1926+1613,lbh+15,J1926+1613,lbh+15,-0.00,1.19,7.55,2015,
B1924+16,ht74,J1926+1648,ht74,0.01,4.72,4.79,1974,
B1924+19,ht75b,J1926+1928,ht75b,0.26,8.57,2.31,1975,
J1926+2016,lcm13,J1926+2016,lcm13,0.19,4.85,5.08,2013,
J1927+0911,lfl+06,J1927+0911,lfl+06,-0.71,7.74,0.82,2006,
B1925+18,ht75b,J1927+1852,ht75b,0.09,4.27,5.36,1975,
B1925+188,ht75b,J1927+1856,ht75b,0.05,2.50,6.67,1975,
B1925+22,ht75b,J1927+2234,ht75b,0.32,5.62,4.85,1975,
J1928+1443,lsb+17,J1928+1443,lsb+17,-0.07,2.37,6.53,2017,
